,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
30,2024-10-17,2.69,-0.08,-2.89%,₱3.72M,1.38M,₱13.40K,2.68,2.8,2.77,94
31,2024-10-16,2.77,-0.02,-0.72%,₱1.20M,438.00K,₱-425.79K,2.72,2.79,2.79,88
32,2024-10-15,2.79,-0.05,-1.76%,₱4.47M,1.58M,₱0,2.78,2.87,2.86,79
33,2024-10-14,2.84,0.06,+2.16%,₱1.31M,461.00K,₱0,2.81,2.85,2.83,42
34,2024-10-11,2.78,-0.03,-1.07%,₱1.43M,513.00K,₱0,2.78,2.85,2.85,51
35,2024-10-10,2.81,-0.01,-0.35%,₱930.15K,329.00K,₱-11.28K,2.81,2.87,2.82,33
36,2024-10-09,2.82,-0.06,-2.08%,₱2.15M,756.00K,₱-217.24K,2.8,2.88,2.88,87
37,2024-10-08,2.88,0.05,+1.77%,₱5.51M,1.92M,₱347.81K,2.84,2.9,2.85,152
38,2024-10-07,2.83,0.08,+2.91%,₱6.42M,2.29M,₱-871.13K,2.73,2.83,2.75,132
39,2024-10-04,2.75,0.08,+3.00%,₱2.16M,790.00K,₱-68.95K,2.7,2.76,2.7,83
40,2024-10-03,2.67,0.08,+3.09%,₱1.87M,699.00K,₱-225.84K,2.6,2.7,2.6,100
41,2024-10-02,2.59,-0.10,-3.72%,₱7.22M,2.71M,₱-634.11K,2.59,2.75,2.7,177
42,2024-10-01,2.69,0.02,+0.75%,₱1.77M,656.00K,₱-326.19K,2.67,2.71,2.67,70
43,2024-09-30,2.67,-0.06,-2.20%,₱1.16M,432.00K,₱-196.56K,2.65,2.73,2.73,80
44,2024-09-27,2.73,0.02,+0.74%,₱2.80M,1.02M,₱-274.10K,2.72,2.77,2.72,142
45,2024-09-26,2.71,0.12,+4.63%,₱4.95M,1.85M,₱-1.21M,2.59,2.71,2.6,190
46,2024-09-25,2.59,0.01,+0.39%,₱1.10M,427.00K,₱-180.94K,2.58,2.6,2.59,51
47,2024-09-24,2.58,0.01,+0.39%,₱2.21M,855.00K,₱-734.84K,2.57,2.59,2.58,100
48,2024-09-23,2.57,-0.01,-0.39%,₱1.91M,745.00K,₱-915.79K,2.55,2.58,2.58,74
49,2024-09-20,2.58,0.02,+0.78%,₱6.03M,2.35M,₱-1.34M,2.54,2.59,2.59,139
50,2024-09-19,2.56,0.02,+0.79%,₱1.47M,573.00K,₱-464.39K,2.56,2.59,2.58,92
51,2024-09-18,2.54,0.00,0.00%,₱2.62M,1.03M,₱-180.41K,2.53,2.56,2.56,66
52,2024-09-17,2.54,-0.04,-1.55%,₱2.87M,1.13M,₱-595.38K,2.54,2.57,2.55,43
53,2024-09-16,2.58,0.05,+1.98%,₱2.67M,1.04M,₱43.86K,2.53,2.59,2.54,45
54,2024-09-13,2.53,-0.01,-0.39%,₱6.44M,2.54M,₱425.49K,2.51,2.58,2.55,76
55,2024-09-12,2.54,0.01,+0.40%,₱812.50K,320.00K,₱149.86K,2.53,2.58,2.53,23
56,2024-09-11,2.53,-0.04,-1.56%,₱1.98M,779.00K,₱-211.10K,2.52,2.58,2.58,83
57,2024-09-10,2.57,0.06,+2.39%,₱1.86M,728.00K,₱-388.72K,2.51,2.57,2.51,80
58,2024-09-09,2.51,-0.06,-2.33%,₱5.02M,1.98M,₱0,2.51,2.58,2.58,85
59,2024-09-06,2.57,-0.01,-0.39%,₱1.59M,617.00K,₱0,2.57,2.6,2.59,56
60,2024-09-05,2.58,0.01,+0.39%,₱2.02M,789.00K,₱62.24K,2.54,2.59,2.57,57
61,2024-09-04,2.57,-0.01,-0.39%,₱1.43M,554.00K,₱0,2.55,2.6,2.59,40
