,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
172,2024-03-19,3.8,0.04,+1.06%,₱1.52M,404.00K,₱0,3.74,3.8,3.75,35
173,2024-03-18,3.76,-0.03,-0.79%,₱1.01M,271.00K,₱22.02K,3.7,3.76,3.7,37
174,2024-03-15,3.79,0.09,+2.43%,₱490.50K,130.00K,₱0,3.73,3.79,3.73,12
175,2024-03-14,3.7,-0.08,-2.12%,₱787.99K,210.00K,₱0,3.7,3.8,3.78,25
176,2024-03-13,3.78,0.04,+1.07%,₱919.60K,246.00K,₱22.32K,3.7,3.8,3.8,30
177,2024-03-12,3.74,0.02,+0.54%,₱1.03M,272.00K,₱-74.71K,3.7,4.0,3.82,28
178,2024-03-11,3.72,-0.08,-2.11%,₱950.60K,257.00K,₱51.89K,3.66,3.72,3.71,30
179,2024-03-08,3.8,0.04,+1.06%,₱778.36K,207.00K,₱60.48K,3.72,3.8,3.72,25
180,2024-03-07,3.76,-0.04,-1.05%,₱752.15K,200.00K,₱7.42K,3.71,3.8,3.71,33
181,2024-03-06,3.8,0.02,+0.53%,₱787.07K,209.00K,₱0,3.7,3.8,3.76,25
182,2024-03-05,3.78,0.02,+0.53%,₱824.47K,219.00K,₱120.96K,3.73,3.8,3.76,23
183,2024-03-04,3.76,0.06,+1.62%,₱669.45K,179.00K,₱71.44K,3.7,3.78,3.7,28
184,2024-03-01,3.7,0.03,+0.82%,₱862.06K,235.00K,₱-3.75K,3.65,3.7,3.7,29
185,2024-02-29,3.67,0.02,+0.55%,₱847.78K,231.00K,₱243.15K,3.65,3.74,3.74,32
186,2024-02-28,3.65,-0.01,-0.27%,₱745.50K,203.00K,₱295.65K,3.65,3.8,3.8,24
187,2024-02-27,3.66,0.01,+0.27%,₱801.54K,219.00K,₱73.00K,3.65,3.69,3.65,25
188,2024-02-26,3.65,0.00,0.00%,₱1.19M,326.00K,₱200.76K,3.65,3.7,3.65,28
189,2024-02-23,3.65,-0.01,-0.27%,₱812.09K,221.00K,₱25.55K,3.65,3.8,3.8,31
190,2024-02-22,3.66,0.01,+0.27%,₱1.14M,312.00K,₱-3.68K,3.65,3.72,3.68,38
191,2024-02-21,3.65,-0.01,-0.27%,₱1.03M,281.00K,₱40.25K,3.62,3.67,3.62,41
192,2024-02-20,3.66,-0.02,-0.54%,₱963.16K,261.00K,₱7.40K,3.66,3.79,3.79,36
193,2024-02-19,3.68,-0.02,-0.54%,₱928.39K,251.00K,₱3.70K,3.68,3.79,3.79,33
194,2024-02-16,3.7,-0.02,-0.54%,₱787.92K,212.00K,₱14.92K,3.7,3.75,3.72,40
195,2024-02-15,3.72,-0.06,-1.59%,₱791.54K,211.00K,₱18.88K,3.72,3.8,3.78,36
196,2024-02-14,3.78,-0.01,-0.26%,₱959.14K,252.00K,₱0,3.78,3.82,3.8,42
197,2024-02-13,3.79,0.05,+1.34%,₱809.77K,214.00K,₱38.00K,3.73,3.8,3.73,29
198,2024-02-12,3.74,-0.07,-1.84%,₱669.61K,179.00K,₱0,3.72,3.8,3.79,45
199,2024-02-08,3.81,-0.10,-2.56%,₱997.19K,261.00K,₱57.10K,3.8,3.91,3.91,58
200,2024-02-07,3.91,-0.04,-1.01%,₱360.57K,92.00K,₱7.80K,3.87,3.96,3.95,22
201,2024-02-06,3.95,-0.05,-1.25%,₱1.06M,272.00K,₱154.22K,3.85,3.98,3.98,38
202,2024-02-05,4.0,0.07,+1.78%,₱452.05K,114.00K,₱0,3.93,4.0,3.93,14
203,2024-02-02,3.93,-0.02,-0.51%,₱271.29K,69.00K,₱0,3.93,3.95,3.95,4
204,2024-02-01,3.95,0.00,0.00%,₱335.63K,85.00K,₱75.13K,3.94,3.95,3.94,9
205,2024-01-31,3.95,0.04,+1.02%,₱348.83K,89.00K,₱79.00K,3.9,3.95,3.91,9
206,2024-01-30,3.91,0.01,+0.26%,₱148.52K,38.00K,₱0,3.9,3.91,3.9,7
207,2024-01-29,3.9,-0.01,-0.26%,₱601.31K,154.00K,₱31.20K,3.89,3.91,3.91,17
208,2024-01-26,3.91,0.02,+0.51%,₱562.40K,144.00K,₱-3.90K,3.88,3.91,3.9,11
209,2024-01-25,3.89,0.01,+0.26%,₱430.11K,111.00K,₱-58.34K,3.86,3.89,3.88,17
210,2024-01-24,3.88,-0.02,-0.51%,₱335.26K,86.00K,₱-54.60K,3.88,3.9,3.9,8
211,2024-01-23,3.9,-0.02,-0.51%,₱527.33K,135.00K,₱0,3.9,3.93,3.92,15
212,2024-01-22,3.92,0.02,+0.51%,₱582.71K,149.00K,₱0,3.9,3.92,3.9,17
213,2024-01-19,3.9,0.00,0.00%,₱398.30K,102.00K,₱0,3.9,3.92,3.9,13
214,2024-01-18,3.9,-0.01,-0.26%,₱683.66K,175.00K,₱0,3.9,3.93,3.9,10
215,2024-01-17,3.91,-0.01,-0.26%,₱770.61K,197.00K,₱-27.21K,3.9,3.93,3.92,29
216,2024-01-16,3.92,-0.03,-0.76%,₱335.60K,86.00K,₱-3.92K,3.9,3.94,3.94,11
217,2024-01-15,3.95,0.06,+1.54%,₱156.33K,40.00K,₱0,3.9,3.95,3.9,6
218,2024-01-12,3.89,0.11,+2.91%,₱461.71K,121.00K,₱-38.90K,3.78,3.89,3.78,15
219,2024-01-11,3.78,0.00,0.00%,₱873.28K,231.00K,₱0,3.76,3.8,3.79,18
220,2024-01-10,3.78,0.00,0.00%,₱380.92K,101.00K,₱-37.90K,3.75,3.79,3.78,12
221,2024-01-09,3.78,0.06,+1.61%,₱1.06M,280.00K,₱3.78K,3.75,3.78,3.75,22
222,2024-01-08,3.72,-0.05,-1.33%,₱660.41K,178.00K,₱44.72K,3.67,3.77,3.77,14
223,2024-01-05,3.77,0.03,+0.80%,₱338.47K,90.00K,₱29.92K,3.74,3.78,3.74,19
224,2024-01-04,3.74,0.05,+1.36%,₱922.18K,249.00K,₱-200.74K,3.69,3.74,3.69,20
225,2024-01-03,3.69,0.01,+0.27%,₱95.94K,26.00K,₱0,3.69,3.69,3.69,5
226,2024-01-02,3.68,0.01,+0.27%,₱150.62K,41.00K,₱0,3.65,3.69,3.65,13
227,2023-12-29,3.67,0.01,+0.27%,₱446.80K,122.00K,₱0,3.65,3.67,3.65,22
228,2023-12-28,3.66,-0.03,-0.81%,₱172.02K,47.00K,₱-117.12K,3.66,3.66,3.66,12
229,2023-12-27,3.69,0.00,0.00%,₱69.83K,19.00K,₱0,3.65,3.69,3.69,5
