,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
88,2024-07-23,2.75,-0.05,-1.79%,₱3.70M,1.35M,₱-2.44M,2.7,2.8,2.8,79
89,2024-07-22,2.8,0.02,+0.72%,₱2.32M,828.00K,₱-818.39K,2.78,2.85,2.79,49
90,2024-07-19,2.78,-0.07,-2.46%,₱4.56M,1.62M,₱-1.78M,2.78,2.9,2.9,89
91,2024-07-18,2.85,-0.14,-4.68%,₱11.17M,3.80M,₱131.28K,2.85,3.02,2.98,268
92,2024-07-17,2.99,0.23,+8.33%,₱16.18M,5.58M,₱210.92K,2.79,3.0,2.79,369
93,2024-07-16,2.76,0.02,+0.73%,₱3.10M,1.13M,₱292.55K,2.74,2.76,2.76,58
94,2024-07-15,2.74,0.05,+1.86%,₱3.36M,1.24M,₱41.94K,2.68,2.77,2.69,75
95,2024-07-12,2.69,0.00,0.00%,₱2.37M,879.00K,₱-534.50K,2.68,2.72,2.7,42
96,2024-07-11,2.69,0.04,+1.51%,₱950.98K,354.00K,₱162.20K,2.65,2.71,2.65,23
97,2024-07-10,2.65,-0.03,-1.12%,₱3.41M,1.27M,₱588.80K,2.65,2.7,2.69,73
98,2024-07-09,2.68,-0.07,-2.55%,₱3.45M,1.28M,₱-70.35K,2.67,2.74,2.72,49
99,2024-07-08,2.75,0.06,+2.23%,₱394.96K,144.00K,₱0,2.73,2.75,2.73,10
100,2024-07-05,2.69,-0.04,-1.47%,₱2.56M,947.00K,₱150.68K,2.69,2.73,2.73,44
101,2024-07-04,2.73,0.08,+3.02%,₱2.11M,779.00K,₱-5.42K,2.68,2.74,2.71,71
102,2024-07-03,2.65,-0.03,-1.12%,₱3.01M,1.13M,₱-1.93M,2.64,2.69,2.69,88
103,2024-07-02,2.68,0.01,+0.37%,₱1.27M,473.00K,₱-290.02K,2.67,2.69,2.67,38
104,2024-07-01,2.67,0.00,0.00%,₱1.13M,421.00K,₱-622.13K,2.67,2.75,2.71,44
105,2024-06-28,2.67,-0.06,-2.20%,₱5.83M,2.16M,₱-1.68M,2.66,2.73,2.73,138
106,2024-06-27,2.73,-0.05,-1.80%,₱2.42M,881.00K,₱-294.59K,2.72,2.78,2.73,60
107,2024-06-26,2.78,0.00,0.00%,₱1.65M,595.00K,₱-22.32K,2.75,2.79,2.75,46
108,2024-06-25,2.78,0.07,+2.58%,₱4.14M,1.50M,₱-605.30K,2.71,2.78,2.71,86
109,2024-06-24,2.71,0.08,+3.04%,₱6.99M,2.57M,₱-5.39M,2.66,2.79,2.66,194
110,2024-06-21,2.63,-0.28,-9.62%,₱8.69M,3.18M,₱-8.46M,2.63,2.98,2.98,228
111,2024-06-20,2.91,0.01,+0.34%,₱2.03M,696.00K,₱-1.48M,2.9,2.92,2.91,104
112,2024-06-19,2.9,0.00,0.00%,₱3.09M,1.06M,₱-2.79M,2.9,2.92,2.91,91
113,2024-06-18,2.9,-0.06,-2.03%,₱1.45M,499.00K,₱-1.26M,2.9,2.96,2.96,41
114,2024-06-14,2.96,0.04,+1.37%,₱3.74M,1.26M,₱17.46K,2.91,2.96,2.92,37
115,2024-06-13,2.92,0.00,0.00%,₱2.36M,800.00K,₱-14.85K,2.92,2.98,2.98,50
116,2024-06-11,2.92,-0.03,-1.02%,₱3.98M,1.35M,₱882.90K,2.92,2.97,2.95,48
117,2024-06-10,2.95,-0.10,-3.28%,₱6.80M,2.29M,₱127.09K,2.94,3.02,3.02,111
118,2024-06-07,3.05,0.00,0.00%,₱2.40M,784.00K,₱-476.24K,3.05,3.08,3.06,66
119,2024-06-06,3.05,0.04,+1.33%,₱2.47M,809.00K,₱-341.24K,3.01,3.06,3.01,64
120,2024-06-05,3.01,0.00,0.00%,₱1.21M,402.00K,₱-180.65K,3.0,3.02,3.0,42
121,2024-06-04,3.01,0.00,0.00%,₱1.61M,532.00K,₱-241.26K,3.0,3.05,3.03,30
122,2024-06-03,3.01,0.00,0.00%,₱1.19M,394.00K,₱-199.07K,3.0,3.04,3.0,35
123,2024-05-31,3.01,0.01,+0.33%,₱4.17M,1.39M,₱-729.42K,3.0,3.01,3.0,77
124,2024-05-30,3.0,-0.06,-1.96%,₱3.09M,1.03M,₱-460.11K,3.0,3.07,3.07,66
125,2024-05-29,3.06,0.00,0.00%,₱1.31M,431.00K,₱371.53K,3.01,3.06,3.03,33
126,2024-05-28,3.06,0.04,+1.32%,₱1.73M,571.00K,₱-409.05K,3.01,3.06,3.02,55
127,2024-05-27,3.02,0.01,+0.33%,₱1.50M,494.00K,₱-508.73K,3.0,3.06,3.0,52
128,2024-05-24,3.01,-0.06,-1.95%,₱1.90M,634.00K,₱-170.41K,2.98,3.07,3.07,53
129,2024-05-23,3.07,0.00,0.00%,₱2.34M,773.00K,₱-211.95K,3.0,3.07,3.01,50
130,2024-05-22,3.07,0.07,+2.33%,₱3.85M,1.26M,₱-268.90K,3.02,3.08,3.08,85
131,2024-05-21,3.0,-0.06,-1.96%,₱8.45M,2.78M,₱-4.45M,3.0,3.1,3.1,146
