,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
111,2024-06-20,8.89,-0.16,-1.77%,₱4.70M,527.80K,₱-2.01M,8.85,9.16,9.05,448
112,2024-06-19,9.05,-0.13,-1.42%,₱7.29M,803.90K,₱-1.59M,8.93,9.18,9.18,432
113,2024-06-18,9.18,0.47,+5.40%,₱27.77M,3.03M,₱451.00K,8.74,9.3,8.74,757
114,2024-06-14,8.71,-0.19,-2.13%,₱6.26M,713.30K,₱-732.84K,8.65,8.88,8.88,332
115,2024-06-13,8.9,0.06,+0.68%,₱52.59M,5.92M,₱-219.07K,8.51,8.91,8.85,452
116,2024-06-11,8.84,0.34,+4.00%,₱34.00M,3.83M,₱-15.54M,8.52,8.98,8.52,844
117,2024-06-10,8.5,-0.20,-2.30%,₱24.36M,2.86M,₱-6.37M,8.5,8.7,8.69,1.08K
118,2024-06-07,8.7,-0.03,-0.34%,₱14.28M,1.64M,₱-3.71M,8.7,8.85,8.73,608
119,2024-06-06,8.73,0.12,+1.39%,₱3.27M,373.50K,₱-887.43K,8.71,8.86,8.76,179
120,2024-06-05,8.61,-0.10,-1.15%,₱11.32M,1.31M,₱-9.43M,8.61,8.9,8.71,503
121,2024-06-04,8.71,-0.19,-2.13%,₱10.40M,1.19M,₱-7.22M,8.71,8.99,8.99,693
122,2024-06-03,8.9,-0.37,-3.99%,₱13.05M,1.48M,₱-6.73M,8.62,9.22,9.22,626
123,2024-05-31,9.27,0.47,+5.34%,₱47.35M,5.13M,₱24.69M,8.79,9.27,8.81,540
124,2024-05-30,8.8,-0.11,-1.23%,₱10.96M,1.24M,₱-3.31M,8.72,8.91,8.91,559
125,2024-05-29,8.91,-0.14,-1.55%,₱11.18M,1.25M,₱1.83M,8.91,9.04,9.04,353
126,2024-05-28,9.05,0.10,+1.12%,₱10.68M,1.19M,₱101.67K,8.94,9.12,9.12,421
127,2024-05-27,8.95,-0.13,-1.43%,₱118.73M,13.21M,₱27.38M,8.94,9.08,9.05,799
128,2024-05-24,9.08,-0.02,-0.22%,₱6.23M,686.40K,₱282.74K,9.04,9.13,9.1,368
129,2024-05-23,9.1,-0.15,-1.62%,₱14.04M,1.53M,₱-896.59K,9.07,9.28,9.24,574
130,2024-05-22,9.25,-0.05,-0.54%,₱9.89M,1.07M,₱-2.89M,9.25,9.34,9.3,583
131,2024-05-21,9.3,-0.27,-2.82%,₱38.34M,4.10M,₱-6.57M,9.29,9.65,9.57,1.68K
132,2024-05-20,9.57,-0.01,-0.10%,₱13.04M,1.36M,₱2.84M,9.57,9.63,9.58,470
133,2024-05-17,9.58,0.01,+0.10%,₱5.06M,528.40K,₱-993.70K,9.53,9.6,9.57,802
134,2024-05-16,9.57,-0.13,-1.34%,₱13.19M,1.38M,₱-4.78M,9.53,9.68,9.55,995
135,2024-05-15,9.7,0.12,+1.25%,₱4.23M,439.70K,₱-979.05K,9.54,9.7,9.58,389
