,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
57,2024-09-09,90.7,0.65,+0.72%,₱448.18M,4.94M,₱152.46M,89.6,92.4,90.15,3.70K
58,2024-09-06,90.05,0.55,+0.61%,₱169.27M,1.88M,₱-21.96M,89.9,90.9,89.95,2.91K
59,2024-09-05,89.5,-0.35,-0.39%,₱314.22M,3.49M,₱17.89M,89.4,91.7,90.0,3.46K
60,2024-09-04,89.85,-0.95,-1.05%,₱397.75M,4.42M,₱-57.57M,89.75,90.7,90.05,3.25K
61,2024-09-03,90.8,-0.30,-0.33%,₱496.87M,5.45M,₱-10.98M,90.75,93.3,92.0,4.71K
62,2024-09-02,91.1,0.10,+0.11%,₱195.44M,2.13M,₱-62.42M,90.6,93.75,91.65,2.83K
63,2024-08-30,91.0,-1.85,-1.99%,₱676.92M,7.42M,₱-165.40M,90.7,94.95,93.05,4.30K
64,2024-08-29,92.85,-3.15,-3.28%,₱249.82M,2.68M,₱-56.99M,92.3,95.7,95.7,3.44K
65,2024-08-28,96.0,2.30,+2.45%,₱178.16M,1.86M,₱-14.83M,94.0,96.5,95.0,2.83K
66,2024-08-27,93.7,-2.55,-2.65%,₱318.28M,3.35M,₱-92.59M,93.55,97.55,97.55,3.79K
67,2024-08-22,96.25,0.40,+0.42%,₱176.60M,1.83M,₱-55.87M,95.6,97.7,97.5,2.41K
68,2024-08-21,95.85,-0.20,-0.21%,₱169.95M,1.77M,₱-66.81M,94.95,97.2,96.4,2.88K
69,2024-08-20,96.05,1.95,+2.07%,₱210.70M,2.17M,₱-37.63M,95.0,98.85,95.55,2.68K
70,2024-08-19,94.1,0.70,+0.75%,₱242.50M,2.55M,₱-111.92M,93.5,95.95,93.8,3.27K
71,2024-08-16,93.4,-0.65,-0.69%,₱479.13M,5.13M,₱-288.41M,91.75,96.5,96.0,4.48K
72,2024-08-15,94.05,-2.65,-2.74%,₱403.96M,4.26M,₱-87.56M,93.7,97.5,97.1,4.45K
73,2024-08-14,96.7,0.70,+0.73%,₱233.72M,2.42M,₱-21.65M,96.2,97.5,96.2,3.08K
74,2024-08-13,96.0,-3.80,-3.81%,₱425.51M,4.39M,₱-78.79M,95.5,99.8,99.8,4.33K
75,2024-08-12,99.8,-0.30,-0.30%,₱144.88M,1.45M,₱-37.91M,99.5,101.4,101.0,1.54K
76,2024-08-09,100.1,0.10,+0.10%,₱255.40M,2.54M,₱-126.46M,99.95,101.9,100.9,3.35K
77,2024-08-08,100.0,1.10,+1.11%,₱189.00M,1.89M,₱-65.95M,99.05,100.5,99.4,2.21K
78,2024-08-07,98.9,0.80,+0.82%,₱333.32M,3.37M,₱-118.60M,98.65,100.8,99.8,3.03K
79,2024-08-06,98.1,-6.90,-6.57%,₱703.49M,7.04M,₱-144.14M,98.1,107.6,105.2,7.75K
80,2024-08-05,105.0,-10.00,-8.70%,₱307.62M,2.86M,₱-221.84M,105.0,112.7,112.7,4.73K
81,2024-08-02,115.0,-2.00,-1.71%,₱63.03M,545.83K,₱-4.68M,115.0,117.6,117.0,901
82,2024-08-01,117.0,-2.00,-1.68%,₱60.32M,513.83K,₱13.30M,116.2,119.0,119.0,1.09K
83,2024-07-31,119.0,0.00,0.00%,₱72.01M,609.13K,₱3.04M,116.6,119.0,117.5,1.03K
84,2024-07-30,119.0,1.00,+0.85%,₱53.95M,457.52K,₱20.15M,115.1,119.0,118.0,1.34K
85,2024-07-29,118.0,0.90,+0.77%,₱87.67M,740.96K,₱12.90M,117.0,119.4,117.0,1.04K
86,2024-07-26,117.1,-0.80,-0.68%,₱84.96M,721.77K,₱14.58M,116.7,118.5,117.9,1.41K
87,2024-07-25,117.9,0.40,+0.34%,₱142.08M,1.21M,₱35.22M,116.3,118.3,116.5,1.61K
88,2024-07-23,117.5,0.50,+0.43%,₱65.32M,562.25K,₱16.69M,114.1,117.7,117.0,1.08K
89,2024-07-22,117.0,-3.30,-2.74%,₱95.75M,811.21K,₱61.22M,117.0,120.1,119.0,1.20K
90,2024-07-19,120.3,1.30,+1.09%,₱228.21M,1.90M,₱130.46M,117.5,120.8,119.0,1.56K
91,2024-07-18,119.0,0.20,+0.17%,₱129.64M,1.09M,₱59.57M,117.0,119.0,118.7,1.45K
92,2024-07-17,118.8,2.10,+1.80%,₱228.39M,1.94M,₱115.03M,116.3,118.8,116.6,1.46K
93,2024-07-16,116.7,-0.40,-0.34%,₱138.97M,1.19M,₱6.75M,116.0,117.2,116.8,1.36K
94,2024-07-15,117.1,1.50,+1.30%,₱230.99M,1.98M,₱20.46M,115.0,117.4,115.6,1.12K
95,2024-07-12,115.6,-0.90,-0.77%,₱89.59M,775.74K,₱-14.66M,114.6,117.0,116.5,1.77K
96,2024-07-11,116.5,1.00,+0.87%,₱191.34M,1.65M,₱67.05M,114.8,117.0,115.0,1.81K
97,2024-07-10,115.5,0.00,0.00%,₱315.87M,2.73M,₱15.77M,114.8,116.2,115.5,2.20K
98,2024-07-09,115.5,3.60,+3.22%,₱204.92M,1.79M,₱117.86M,111.5,115.5,111.9,1.94K
99,2024-07-08,111.9,2.90,+2.66%,₱115.99M,1.04M,₱51.12M,109.1,112.0,110.0,1.52K
100,2024-07-05,109.0,0.00,0.00%,₱523.73M,4.72M,₱27.59M,109.0,111.6,109.1,1.39K
101,2024-07-04,109.0,-0.80,-0.73%,₱48.11M,441.35K,₱15.95M,108.3,110.0,108.3,1.08K
102,2024-07-03,109.8,2.50,+2.33%,₱31.41M,288.85K,₱9.12M,107.5,109.9,107.5,929
103,2024-07-02,107.3,-1.10,-1.01%,₱468.94M,4.31M,₱3.48M,107.0,110.0,109.0,1.11K
104,2024-07-01,108.4,-2.80,-2.52%,₱60.86M,552.88K,₱17.27M,108.0,112.0,112.0,2.07K
105,2024-06-28,111.2,3.40,+3.15%,₱301.40M,2.74M,₱81.44M,107.0,111.2,108.0,2.33K
106,2024-06-27,107.8,0.80,+0.75%,₱50.03M,464.69K,₱24.58M,105.3,108.0,107.6,872
107,2024-06-26,107.0,2.30,+2.20%,₱109.29M,1.03M,₱36.14M,104.6,107.8,105.8,1.57K
108,2024-06-25,104.7,0.70,+0.67%,₱31.61M,302.67K,₱2.18M,102.5,106.4,104.8,628
109,2024-06-24,104.0,0.50,+0.48%,₱39.65M,383.25K,₱-18.19M,102.5,104.0,103.9,624
110,2024-06-21,103.5,-1.00,-0.96%,₱315.98M,3.05M,₱-17.59M,103.2,104.5,104.5,1.25K
111,2024-06-20,104.5,0.50,+0.48%,₱52.13M,500.59K,₱-5.48M,103.2,104.5,103.2,746
112,2024-06-19,104.0,-1.00,-0.95%,₱108.60M,1.04M,₱-25.47M,103.2,106.0,106.0,808
113,2024-06-18,105.0,1.00,+0.96%,₱22.31M,212.15K,₱1.29M,104.1,106.1,104.1,439
114,2024-06-14,104.0,0.00,0.00%,₱39.19M,376.05K,₱-153.92K,104.0,105.0,104.0,734
115,2024-06-13,104.0,-1.80,-1.70%,₱98.93M,947.01K,₱-17.98M,103.9,105.6,105.0,1.90K
116,2024-06-11,105.8,-3.20,-2.94%,₱31.90M,298.10K,₱-22.40M,105.8,109.0,109.0,714
117,2024-06-10,109.0,1.50,+1.40%,₱194.50M,1.79M,₱7.23M,105.0,109.9,107.5,1.36K
118,2024-06-07,107.5,-2.00,-1.83%,₱39.74M,368.69K,₱10.80M,107.0,109.5,109.5,779
119,2024-06-06,109.5,1.50,+1.39%,₱111.85M,1.03M,₱8.06M,107.0,109.7,108.0,935
120,2024-06-05,108.0,1.30,+1.22%,₱111.78M,1.04M,₱-12.82M,104.6,108.3,106.7,1.46K
121,2024-06-04,106.7,0.70,+0.66%,₱75.07M,712.75K,₱17.77M,102.4,106.8,106.5,1.26K
122,2024-06-03,106.0,-1.00,-0.93%,₱165.24M,1.57M,₱13.74M,103.5,106.0,106.0,1.49K
123,2024-05-31,107.0,2.00,+1.90%,₱361.30M,3.42M,₱-31.14M,101.0,107.0,104.4,2.86K
124,2024-05-30,105.0,-0.30,-0.28%,₱156.67M,1.50M,₱18.89M,103.8,107.0,105.3,1.90K
125,2024-05-29,105.3,-1.70,-1.59%,₱69.21M,657.12K,₱-24.87M,104.7,107.0,106.0,1.81K
126,2024-05-28,107.0,-1.00,-0.93%,₱74.99M,702.06K,₱-1.86M,106.1,108.0,108.0,2.26K
127,2024-05-27,108.0,0.10,+0.09%,₱27.22M,253.37K,₱-12.17M,106.2,108.8,108.7,1.36K
128,2024-05-24,107.9,0.90,+0.84%,₱44.52M,413.47K,₱-1.15M,106.0,108.2,108.0,976
129,2024-05-23,107.0,2.60,+2.49%,₱15.03M,141.36K,₱975.49K,104.6,107.0,104.6,549
130,2024-05-22,104.4,-2.60,-2.43%,₱60.59M,576.27K,₱-14.76M,104.4,107.1,107.0,1.74K
131,2024-05-21,107.0,-3.60,-3.25%,₱45.75M,425.28K,₱-5.74M,107.0,110.0,110.0,934
132,2024-05-20,110.6,1.60,+1.47%,₱54.43M,494.96K,₱6.51M,108.8,110.6,109.0,518
133,2024-05-17,109.0,-1.00,-0.91%,₱137.20M,1.26M,₱-1.85M,108.2,110.0,110.0,1.75K
134,2024-05-16,110.0,0.80,+0.73%,₱65.40M,597.75K,₱16.58M,107.8,110.3,110.0,1.10K
135,2024-05-15,109.2,0.00,0.00%,₱90.58M,829.63K,₱35.37M,108.8,109.5,109.2,1.14K
136,2024-05-14,109.2,-1.10,-1.00%,₱202.55M,1.86M,₱-17.98M,108.0,110.0,110.0,1.93K
137,2024-05-13,110.3,0.30,+0.27%,₱103.00M,935.31K,₱5.52M,109.5,110.5,110.0,1.05K
138,2024-05-10,110.0,1.30,+1.20%,₱219.53M,2.00M,₱5.47M,108.7,110.6,108.7,2.12K
139,2024-05-09,108.7,-1.80,-1.63%,₱283.47M,2.60M,₱54.33M,107.7,110.5,110.5,2.46K
140,2024-05-08,110.5,0.50,+0.45%,₱314.25M,2.85M,₱87.52M,107.2,111.6,110.0,2.46K
141,2024-05-07,110.0,3.20,+3.00%,₱618.13M,5.65M,₱159.35M,106.8,110.8,106.9,2.87K
142,2024-05-06,106.8,5.80,+5.74%,₱129.62M,1.23M,₱61.05M,103.0,107.0,103.4,1.41K
