,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
48,2024-09-23,163.0,3.00,+1.88%,₱474.73M,2.92M,₱43.27M,160.8,163.0,161.2,2.68K
49,2024-09-20,160.0,-0.40,-0.25%,₱1.15B,7.17M,₱67.98M,159.0,162.7,160.4,4.66K
50,2024-09-19,160.4,3.20,+2.04%,₱623.86M,3.90M,₱177.14M,156.3,160.9,156.3,5.31K
51,2024-09-18,157.2,-3.80,-2.36%,₱229.80M,1.45M,₱18.05M,157.2,161.1,159.5,2.91K
52,2024-09-17,161.0,1.10,+0.69%,₱595.84M,3.71M,₱171.73M,158.5,161.3,158.5,4.44K
53,2024-09-16,159.9,3.70,+2.37%,₱389.02M,2.44M,₱169.05M,156.4,160.4,156.4,3.38K
54,2024-09-13,156.2,-3.40,-2.13%,₱365.23M,2.31M,₱-1.08M,156.2,160.0,159.6,3.98K
55,2024-09-12,159.6,1.20,+0.76%,₱382.24M,2.40M,₱125.91M,156.5,159.8,158.0,4.49K
56,2024-09-11,158.4,3.40,+2.19%,₱608.37M,3.91M,₱79.37M,151.7,158.5,154.0,6.80K
57,2024-09-10,155.0,-4.50,-2.82%,₱750.04M,4.74M,₱98.63M,155.0,160.6,159.8,4.90K
58,2024-09-09,159.5,2.50,+1.59%,₱865.72M,5.44M,₱251.14M,156.5,160.0,156.9,8.00K
59,2024-09-06,157.0,3.00,+1.95%,₱714.88M,4.57M,₱381.52M,153.5,157.0,154.0,3.11K
60,2024-09-05,154.0,1.00,+0.65%,₱373.44M,2.43M,₱6.03M,151.9,154.0,153.0,2.90K
61,2024-09-04,153.0,0.20,+0.13%,₱261.68M,1.72M,₱-8.52M,148.3,153.9,149.0,4.49K
62,2024-09-03,152.8,0.00,0.00%,₱528.99M,3.45M,₱24.37M,152.1,154.4,152.8,3.58K
63,2024-09-02,152.8,0.00,0.00%,₱260.46M,1.71M,₱29.63M,151.5,154.0,154.0,2.13K
64,2024-08-30,152.8,-0.70,-0.46%,₱1.16B,7.60M,₱77.96M,152.7,154.3,153.5,5.33K
65,2024-08-29,153.5,-0.50,-0.32%,₱651.22M,4.23M,₱230.99M,152.9,155.4,154.0,4.93K
66,2024-08-28,154.0,2.80,+1.85%,₱501.82M,3.26M,₱211.42M,152.3,154.4,152.5,3.59K
67,2024-08-27,151.2,-2.80,-1.82%,₱609.79M,4.01M,₱155.30M,150.8,154.0,154.0,6.90K
68,2024-08-22,154.0,5.50,+3.70%,₱612.29M,3.99M,₱297.11M,149.1,154.1,150.0,3.48K
69,2024-08-21,148.5,-4.30,-2.81%,₱357.64M,2.39M,₱75.58M,148.5,153.2,152.5,2.62K
70,2024-08-20,152.8,5.80,+3.95%,₱1.23B,8.15M,₱760.29M,147.0,153.4,148.0,7.29K
71,2024-08-19,147.0,5.30,+3.74%,₱454.28M,3.13M,₱222.20M,141.0,147.0,141.0,3.76K
72,2024-08-16,141.7,2.70,+1.94%,₱229.09M,1.62M,₱9.35M,139.5,142.6,139.5,2.84K
73,2024-08-15,139.0,-1.20,-0.86%,₱206.89M,1.49M,₱-74.92M,137.5,141.5,140.2,2.64K
74,2024-08-14,140.2,1.20,+0.86%,₱336.50M,2.39M,₱33.41M,139.5,142.1,140.0,4.29K
75,2024-08-13,139.0,-0.60,-0.43%,₱517.32M,3.74M,₱-88.97M,136.5,140.7,140.0,4.36K
76,2024-08-12,139.6,-4.40,-3.06%,₱319.19M,2.26M,₱-47.50M,139.5,145.4,144.0,2.42K
