,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
36,2024-10-09,140.0,-3.00,-2.10%,₱318.32M,2.27M,₱-71.04M,139.2,143.0,143.0,3.81K
37,2024-10-08,143.0,0.60,+0.42%,₱313.77M,2.19M,₱-54.05M,141.8,143.9,142.0,2.93K
38,2024-10-07,142.4,-2.40,-1.66%,₱287.70M,1.99M,₱9.29M,142.4,146.5,144.5,3.79K
39,2024-10-04,144.8,5.60,+4.02%,₱323.53M,2.26M,₱90.80M,138.4,144.8,138.4,1.48K
40,2024-10-03,139.2,1.40,+1.02%,₱895.09M,6.42M,₱61.29M,137.6,142.0,137.6,1.88K
41,2024-10-02,137.8,-0.70,-0.51%,₱111.73M,810.48K,₱42.45M,136.1,138.2,138.0,1.75K
42,2024-10-01,138.5,3.40,+2.52%,₱394.86M,2.86M,₱113.39M,133.8,139.0,135.0,3.16K
43,2024-09-30,135.1,-1.90,-1.39%,₱495.25M,3.64M,₱72.59M,134.4,137.3,136.9,5.49K
44,2024-09-27,137.0,-1.00,-0.72%,₱640.56M,4.68M,₱24.69M,136.2,138.0,138.0,4.30K
45,2024-09-26,138.0,6.00,+4.55%,₱231.38M,1.70M,₱96.01M,132.3,139.0,132.8,3.53K
46,2024-09-25,132.0,-5.50,-4.00%,₱502.24M,3.78M,₱-43.02M,131.3,136.9,136.9,5.03K
47,2024-09-24,137.5,-1.70,-1.22%,₱500.81M,3.63M,₱160.78M,136.1,138.9,138.9,7.05K
48,2024-09-23,139.2,6.70,+5.06%,₱425.72M,3.09M,₱180.37M,132.6,139.2,132.6,4.39K
49,2024-09-20,132.5,4.30,+3.35%,₱829.89M,6.29M,₱64.78M,127.5,133.5,128.0,6.65K
50,2024-09-19,128.2,2.60,+2.07%,₱299.65M,2.34M,₱200.07M,126.2,129.1,128.0,1.72K
51,2024-09-18,125.6,-1.20,-0.95%,₱266.51M,2.09M,₱121.62M,125.6,129.1,126.5,1.98K
52,2024-09-17,126.8,1.00,+0.79%,₱132.21M,1.04M,₱80.95M,123.2,127.5,125.8,1.92K
53,2024-09-16,125.8,2.40,+1.94%,₱58.92M,472.77K,₱-4.21M,122.0,125.8,123.4,766
54,2024-09-13,123.4,0.90,+0.73%,₱76.07M,616.49K,₱5.10M,122.5,124.3,122.5,891
55,2024-09-12,122.5,1.50,+1.24%,₱141.34M,1.15M,₱23.38M,121.6,124.0,121.8,1.84K
56,2024-09-11,121.0,-3.00,-2.42%,₱248.17M,2.04M,₱-80.63M,121.0,125.0,124.0,2.86K
57,2024-09-10,124.0,-1.00,-0.80%,₱328.48M,2.62M,₱50.30M,124.0,126.8,126.2,2.00K
58,2024-09-09,125.0,-1.00,-0.79%,₱247.51M,1.97M,₱-578.06K,125.0,126.9,125.9,1.44K
59,2024-09-06,126.0,-0.50,-0.40%,₱141.36M,1.12M,₱33.99M,124.1,127.3,124.2,1.73K
60,2024-09-05,126.5,0.30,+0.24%,₱162.48M,1.30M,₱4.37M,122.6,127.0,126.5,2.23K
61,2024-09-04,126.2,3.20,+2.60%,₱177.04M,1.42M,₱34.66M,119.8,126.2,122.0,2.03K
62,2024-09-03,123.0,-3.00,-2.38%,₱139.42M,1.12M,₱-19.01M,122.9,127.4,126.0,2.35K
63,2024-09-02,126.0,1.30,+1.04%,₱100.15M,796.32K,₱-1.31M,124.1,126.5,124.7,2.01K
64,2024-08-30,124.7,0.30,+0.24%,₱225.90M,1.81M,₱29.61M,124.0,126.7,124.4,1.35K
65,2024-08-29,124.4,-2.70,-2.12%,₱176.90M,1.41M,₱41.72M,124.4,126.9,126.4,1.96K
66,2024-08-28,127.1,-0.30,-0.24%,₱267.10M,2.10M,₱76.06M,125.5,128.7,127.4,4.96K
67,2024-08-27,127.4,2.60,+2.08%,₱427.05M,3.36M,₱310.21M,125.7,128.4,126.5,6.19K
68,2024-08-22,124.8,3.20,+2.63%,₱318.08M,2.57M,₱91.33M,122.1,124.8,122.5,1.58K
69,2024-08-21,121.6,-0.50,-0.41%,₱184.32M,1.51M,₱20.89M,121.6,123.2,122.5,1.12K
70,2024-08-20,122.1,1.40,+1.16%,₱281.96M,2.31M,₱18.14M,121.2,122.9,121.2,2.84K
71,2024-08-19,120.7,0.20,+0.17%,₱145.58M,1.20M,₱25.06M,120.0,122.5,120.2,1.39K
72,2024-08-16,120.5,2.60,+2.21%,₱144.23M,1.20M,₱56.40M,118.5,121.2,118.5,2.38K
73,2024-08-15,117.9,-0.10,-0.08%,₱77.34M,653.31K,₱-16.01M,117.8,120.9,120.0,1.40K
74,2024-08-14,118.0,-1.20,-1.01%,₱324.98M,2.71M,₱10.64M,118.0,122.4,120.0,2.14K
75,2024-08-13,119.2,0.50,+0.42%,₱88.01M,737.95K,₱23.44M,118.6,120.0,118.8,1.90K
76,2024-08-12,118.7,0.70,+0.59%,₱143.45M,1.20M,₱-22.87M,118.7,120.2,120.0,1.64K
77,2024-08-09,118.0,0.80,+0.68%,₱531.55M,4.50M,₱89.46M,117.3,120.5,117.9,2.50K
78,2024-08-08,117.2,-2.60,-2.17%,₱109.51M,925.82K,₱-14.84M,117.2,121.0,119.8,1.93K
79,2024-08-07,119.8,2.40,+2.04%,₱179.97M,1.53M,₱-17.89M,116.5,119.8,117.2,1.68K
80,2024-08-06,117.4,-0.80,-0.68%,₱149.51M,1.27M,₱-38.63M,117.0,120.0,117.0,2.41K
81,2024-08-05,118.2,-3.50,-2.88%,₱283.56M,2.40M,₱68.96M,117.6,121.7,121.0,1.98K
82,2024-08-02,121.7,-3.10,-2.48%,₱173.17M,1.43M,₱29.94M,119.6,124.7,124.2,1.83K
83,2024-08-01,124.8,3.50,+2.89%,₱132.27M,1.07M,₱38.52M,121.7,124.8,123.0,2.04K
84,2024-07-31,121.3,-0.80,-0.66%,₱250.74M,2.07M,₱-28.10M,120.0,123.0,120.7,1.83K
85,2024-07-30,122.1,-0.90,-0.73%,₱257.14M,2.12M,₱-61.98M,119.1,126.0,123.1,4.38K
86,2024-07-29,123.0,-4.00,-3.15%,₱189.36M,1.52M,₱-29.35M,123.0,127.0,127.0,2.74K
87,2024-07-26,127.0,-1.00,-0.78%,₱164.82M,1.30M,₱-2.33M,126.8,128.0,128.0,2.41K
88,2024-07-25,128.0,-1.00,-0.78%,₱242.60M,1.90M,₱16.01M,126.0,128.7,128.6,2.73K
89,2024-07-23,129.0,0.00,0.00%,₱346.73M,2.69M,₱166.72M,128.1,129.2,129.0,2.01K
90,2024-07-22,129.0,1.20,+0.94%,₱486.71M,3.77M,₱289.41M,126.8,130.4,126.8,2.48K
91,2024-07-19,127.8,1.80,+1.43%,₱442.63M,3.45M,₱244.92M,125.0,130.6,126.0,4.18K
92,2024-07-18,126.0,5.20,+4.30%,₱392.36M,3.14M,₱233.41M,120.9,126.0,121.1,2.64K
93,2024-07-17,120.8,-0.50,-0.41%,₱94.57M,782.37K,₱24.23M,120.3,122.4,121.5,1.15K
94,2024-07-16,121.3,-0.70,-0.57%,₱165.79M,1.36M,₱9.95M,121.3,123.1,123.0,1.26K
95,2024-07-15,122.0,-0.70,-0.57%,₱189.60M,1.54M,₱-8.57M,122.0,124.0,122.0,1.83K
96,2024-07-12,122.7,0.80,+0.66%,₱178.55M,1.47M,₱-4.43M,120.1,122.9,122.0,2.20K
97,2024-07-11,121.9,0.40,+0.33%,₱158.97M,1.30M,₱-27.85M,120.6,122.6,121.5,1.44K
98,2024-07-10,121.5,-1.50,-1.22%,₱134.33M,1.10M,₱15.15M,121.3,123.1,122.9,707
99,2024-07-09,123.0,0.50,+0.41%,₱236.77M,1.93M,₱-17.24M,120.2,123.4,122.1,2.30K
100,2024-07-08,122.5,3.50,+2.94%,₱208.65M,1.71M,₱10.57M,119.0,122.9,119.0,2.28K
101,2024-07-05,119.0,0.70,+0.59%,₱264.81M,2.22M,₱21.83M,116.5,120.2,118.0,2.03K
102,2024-07-04,118.3,1.60,+1.37%,₱107.40M,907.47K,₱10.39M,115.9,119.5,115.9,1.54K
103,2024-07-03,116.7,-0.10,-0.09%,₱101.16M,869.79K,₱-12.57M,115.1,117.6,116.8,1.32K
104,2024-07-02,116.8,-2.30,-1.93%,₱65.94M,562.77K,₱-15.73M,116.6,119.5,119.1,1.44K
105,2024-07-01,119.1,0.00,0.00%,₱103.93M,872.57K,₱36.14M,118.5,120.0,119.0,2.33K
106,2024-06-28,119.1,-0.50,-0.42%,₱284.04M,2.38M,₱41.02M,117.9,120.5,119.4,3.69K
107,2024-06-27,119.6,3.60,+3.10%,₱128.40M,1.09M,₱79.83M,113.0,119.9,115.8,1.95K
108,2024-06-26,116.0,3.90,+3.48%,₱250.58M,2.19M,₱94.86M,112.0,116.0,112.1,2.61K
109,2024-06-25,112.1,0.60,+0.54%,₱105.33M,939.29K,₱-13.32M,111.3,112.9,111.5,1.08K
110,2024-06-24,111.5,1.70,+1.55%,₱454.25M,4.12M,₱-7.19M,108.4,111.5,110.3,2.43K
111,2024-06-21,109.8,-6.00,-5.18%,₱700.34M,6.28M,₱-132.38M,109.8,116.0,115.8,3.60K
112,2024-06-20,115.8,0.90,+0.78%,₱87.56M,759.52K,₱-7.79M,114.7,116.0,114.9,1.43K
113,2024-06-19,114.9,-0.70,-0.61%,₱176.36M,1.53M,₱-59.02M,114.5,115.5,115.3,2.10K
114,2024-06-18,115.6,-0.40,-0.34%,₱134.27M,1.16M,₱-26.04M,115.0,116.0,115.8,1.42K
115,2024-06-14,116.0,-0.10,-0.09%,₱125.60M,1.08M,₱-8.54M,115.1,117.2,116.1,2.18K
116,2024-06-13,116.1,-2.00,-1.69%,₱226.66M,1.93M,₱-83.80M,116.1,119.9,118.1,4.44K
117,2024-06-11,118.1,-0.90,-0.76%,₱200.32M,1.69M,₱-92.23M,117.2,119.8,118.5,2.27K
118,2024-06-10,119.0,-0.80,-0.67%,₱109.69M,921.66K,₱-15.81M,118.5,119.8,119.5,1.62K
119,2024-06-07,119.8,-0.20,-0.17%,₱87.82M,732.77K,₱-20.33M,119.4,121.0,119.4,1.49K
120,2024-06-06,120.0,0.00,0.00%,₱125.93M,1.05M,₱3.55M,118.0,120.6,119.0,2.08K
121,2024-06-05,120.0,0.00,0.00%,₱196.45M,1.64M,₱-81.05M,118.8,120.6,120.0,2.33K
122,2024-06-04,120.0,-1.00,-0.83%,₱132.59M,1.11M,₱-68.11M,119.0,121.7,120.5,2.59K
123,2024-06-03,121.0,0.80,+0.67%,₱92.60M,768.18K,₱-39.97M,119.1,121.7,120.0,1.54K
124,2024-05-31,120.2,0.00,0.00%,₱725.91M,6.07M,₱-196.59M,117.6,120.7,120.0,2.89K
125,2024-05-30,120.2,-0.60,-0.50%,₱185.40M,1.54M,₱-108.14M,119.3,121.9,120.5,2.45K
126,2024-05-29,120.8,-2.20,-1.79%,₱422.14M,3.50M,₱-21.45M,120.0,125.0,124.9,4.19K
127,2024-05-28,123.0,1.90,+1.57%,₱173.63M,1.41M,₱-40.34M,120.4,124.0,121.0,1.16K
128,2024-05-27,121.1,-1.90,-1.54%,₱370.05M,3.06M,₱-48.32M,120.0,123.0,123.0,2.04K
129,2024-05-24,123.0,-1.00,-0.81%,₱94.65M,770.23K,₱-10.18M,121.8,123.5,123.2,1.51K
130,2024-05-23,124.0,-0.90,-0.72%,₱182.30M,1.47M,₱-53.07M,123.1,125.9,124.5,2.45K
131,2024-05-22,124.9,-0.30,-0.24%,₱153.56M,1.23M,₱18.08M,124.1,126.0,124.2,2.77K
132,2024-05-21,125.2,-1.40,-1.11%,₱145.38M,1.16M,₱15.51M,124.5,126.6,126.6,1.49K
133,2024-05-20,126.6,3.60,+2.93%,₱92.85M,736.70K,₱34.67M,122.4,126.8,122.8,1.65K
134,2024-05-17,123.0,-2.60,-2.07%,₱198.89M,1.62M,₱-27.46M,121.0,125.8,125.0,2.35K
135,2024-05-16,125.6,1.00,+0.80%,₱96.06M,764.80K,₱-13.37M,125.0,127.3,125.0,1.27K
136,2024-05-15,124.6,-2.30,-1.81%,₱114.40M,912.60K,₱-27.80M,124.1,126.6,126.2,1.70K
137,2024-05-14,126.9,0.90,+0.71%,₱89.79M,709.45K,₱8.13M,125.5,127.0,126.0,1.16K
