,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
54,2024-09-13,35.2,0.00,0.00%,₱3.08M,87.40K,₱-652.06K,35.2,35.4,35.4,107
55,2024-09-12,35.2,0.00,0.00%,₱2.78M,79.20K,₱-836.00K,34.85,35.4,35.2,137
56,2024-09-11,35.2,-0.10,-0.28%,₱2.20M,62.50K,₱-211.47K,35.05,35.85,35.85,116
57,2024-09-10,35.3,0.60,+1.73%,₱12.17M,342.30K,₱-3.60M,34.85,35.8,35.0,285
58,2024-09-09,34.7,0.00,0.00%,₱6.24M,180.20K,₱-3.00M,34.0,35.0,34.7,246
59,2024-09-06,34.7,0.70,+2.06%,₱10.77M,315.80K,₱-945.95K,33.8,34.7,34.0,154
60,2024-09-05,34.0,0.00,0.00%,₱4.73M,138.60K,₱-1.52M,34.0,34.2,34.1,122
61,2024-09-04,34.0,0.00,0.00%,₱1.76M,51.80K,₱-537.12K,33.8,34.15,34.15,88
62,2024-09-03,34.0,0.50,+1.49%,₱2.77M,81.50K,₱-1.36M,33.6,34.15,34.0,129
63,2024-09-02,33.5,0.00,0.00%,₱1.23M,36.70K,₱-308.70K,33.45,34.0,33.5,63
64,2024-08-30,33.5,0.10,+0.30%,₱1.38M,40.90K,₱-1.00M,33.45,34.2,33.45,52
65,2024-08-29,33.4,-0.95,-2.77%,₱1.66M,49.60K,₱-219.95K,33.05,34.2,33.75,89
66,2024-08-28,34.35,-0.15,-0.43%,₱10.39M,308.60K,₱-2.12M,33.0,34.4,34.2,142
67,2024-08-27,34.5,-0.40,-1.15%,₱1.67M,48.20K,₱-641.37K,34.5,35.0,35.0,76
68,2024-08-22,34.9,0.00,0.00%,₱8.57M,245.60K,₱-915.75K,33.85,35.25,34.9,96
69,2024-08-21,34.9,0.55,+1.60%,₱2.70M,78.30K,₱1.25M,33.8,34.9,34.25,96
70,2024-08-20,34.35,0.00,0.00%,₱2.33M,67.50K,₱-1.18M,34.35,34.75,34.45,109
71,2024-08-19,34.35,0.75,+2.23%,₱2.36M,69.40K,₱-629.30K,33.7,34.4,33.7,105
72,2024-08-16,33.6,0.80,+2.44%,₱3.79M,112.90K,₱-1.30M,32.8,33.75,32.8,100
73,2024-08-15,32.8,-0.20,-0.61%,₱11.95M,366.20K,₱-6.76M,32.45,33.0,33.0,212
74,2024-08-14,33.0,-0.95,-2.80%,₱11.30M,339.80K,₱-7.96M,32.55,33.95,33.95,393
75,2024-08-13,33.95,-1.80,-5.03%,₱5.81M,171.20K,₱-4.62M,33.4,35.0,35.0,161
76,2024-08-12,35.75,1.70,+4.99%,₱2.92M,84.20K,₱-1.17M,34.0,35.75,34.05,114
77,2024-08-09,34.05,-0.60,-1.73%,₱2.55M,73.60K,₱-695.44K,34.05,35.0,35.0,93
78,2024-08-08,34.65,0.10,+0.29%,₱2.04M,58.60K,₱-798.24K,34.6,35.0,35.0,66
79,2024-08-07,34.55,0.05,+0.14%,₱1.57M,45.50K,₱-311.75K,34.55,35.95,35.5,45
80,2024-08-06,34.5,-0.45,-1.29%,₱962.78K,27.50K,₱-463.54K,34.5,35.95,34.95,69
81,2024-08-05,34.95,-0.80,-2.24%,₱3.50M,100.60K,₱-1.04M,34.5,35.55,35.25,197
82,2024-08-02,35.75,-0.25,-0.69%,₱2.21M,61.50K,₱-416.88K,35.75,36.0,36.0,60
83,2024-08-01,36.0,-0.05,-0.14%,₱669.77K,18.60K,₱-151.21K,36.0,36.2,36.2,28
84,2024-07-31,36.05,0.05,+0.14%,₱874.95K,24.30K,₱-226.91K,35.6,36.2,35.6,57
85,2024-07-30,36.0,-0.05,-0.14%,₱12.59M,349.70K,₱-4.12M,35.8,36.1,36.05,146
86,2024-07-29,36.05,-0.05,-0.14%,₱3.57M,98.90K,₱-789.93K,36.0,36.3,36.15,103
87,2024-07-26,36.1,0.10,+0.28%,₱1.55M,42.70K,₱-371.86K,36.0,36.4,36.0,76
88,2024-07-25,36.0,0.00,0.00%,₱4.96M,137.30K,₱-1.28M,36.0,36.25,36.25,112
89,2024-07-23,36.0,0.00,0.00%,₱2.45M,68.10K,₱-591.35K,36.0,36.4,36.05,72
90,2024-07-22,36.0,-0.10,-0.28%,₱2.67M,74.00K,₱-703.22K,36.0,36.7,36.65,82
91,2024-07-19,36.1,0.05,+0.14%,₱2.87M,79.00K,₱-137.28K,36.0,36.7,36.3,121
92,2024-07-18,36.05,1.05,+3.00%,₱8.73M,242.60K,₱-1.90M,35.2,36.3,35.2,259
93,2024-07-17,35.0,0.20,+0.57%,₱3.99M,114.10K,₱-1.06M,34.8,35.2,34.8,129
94,2024-07-16,34.8,0.30,+0.87%,₱1.78M,51.00K,₱21.45K,34.5,35.0,34.5,110
95,2024-07-15,34.5,0.70,+2.07%,₱3.74M,110.00K,₱-1.67M,33.6,34.75,33.8,126
96,2024-07-12,33.8,-0.10,-0.29%,₱7.12M,210.70K,₱-1.06M,33.65,34.0,34.0,271
97,2024-07-11,33.9,-0.10,-0.29%,₱9.15M,270.30K,₱-5.64M,33.7,34.0,33.8,323
98,2024-07-10,34.0,0.00,0.00%,₱6.30M,185.80K,₱-751.75K,33.8,34.15,34.0,108
99,2024-07-09,34.0,0.00,0.00%,₱4.47M,131.70K,₱1.63M,33.75,34.05,34.0,157
100,2024-07-08,34.0,0.30,+0.89%,₱7.15M,210.70K,₱445.23K,33.7,34.15,34.0,254
101,2024-07-05,33.7,-0.85,-2.46%,₱13.22M,389.50K,₱-2.22M,33.7,34.95,34.35,235
102,2024-07-04,34.55,0.10,+0.29%,₱7.74M,222.60K,₱-4.84M,34.45,35.15,34.45,127
103,2024-07-03,34.45,0.10,+0.29%,₱3.64M,106.00K,₱-2.66M,34.3,35.0,34.35,116
104,2024-07-02,34.35,-0.10,-0.29%,₱4.16M,119.80K,₱-163.06K,34.2,35.15,35.15,126
105,2024-07-01,34.45,0.10,+0.29%,₱2.33M,67.70K,₱-469.79K,34.1,34.65,34.5,87
106,2024-06-28,34.35,0.05,+0.15%,₱7.86M,228.20K,₱-5.10M,34.3,34.75,34.3,143
107,2024-06-27,34.3,-0.20,-0.58%,₱4.71M,137.00K,₱-2.25M,34.15,34.7,34.5,214
108,2024-06-26,34.5,0.00,0.00%,₱3.13M,90.60K,₱-1.65M,34.1,35.0,34.85,230
109,2024-06-25,34.5,0.50,+1.47%,₱3.66M,106.10K,₱-922.97K,34.2,35.0,34.3,82
110,2024-06-24,34.0,-1.90,-5.29%,₱14.94M,434.30K,₱-5.20M,33.8,35.9,35.9,325
111,2024-06-21,35.9,-0.15,-0.42%,₱10.12M,281.50K,₱2.64M,35.65,36.45,36.05,241
112,2024-06-20,36.05,-1.60,-4.25%,₱25.66M,710.20K,₱1.92M,35.05,37.8,37.8,486
113,2024-06-19,37.65,-0.35,-0.92%,₱3.73M,98.70K,₱-2.00M,37.5,38.0,38.0,140
114,2024-06-18,38.0,0.45,+1.20%,₱6.47M,170.50K,₱-3.02M,37.65,38.15,37.65,189
115,2024-06-14,37.55,0.65,+1.76%,₱19.06M,509.00K,₱-384.13K,36.9,37.7,36.9,338
116,2024-06-13,36.9,-1.10,-2.89%,₱29.04M,780.40K,₱2.35M,36.8,38.05,38.0,402
117,2024-06-11,38.0,0.70,+1.88%,₱26.37M,694.30K,₱-544.88K,37.25,38.6,38.0,516
118,2024-06-10,37.3,-1.35,-3.49%,₱26.28M,700.10K,₱6.95M,37.1,38.2,38.2,451
119,2024-06-07,38.65,-2.40,-5.85%,₱29.12M,741.00K,₱-6.58M,38.65,41.0,41.0,419
120,2024-06-06,41.05,5.95,+16.95%,₱73.77M,1.86M,₱9.31M,35.3,42.5,35.5,1.14K
121,2024-06-05,35.1,1.50,+4.46%,₱43.28M,1.27M,₱-35.20M,33.5,35.15,33.5,267
122,2024-06-04,33.6,-0.10,-0.30%,₱4.92M,146.70K,₱-2.00M,33.4,33.7,33.5,251
123,2024-06-03,33.7,0.05,+0.15%,₱16.11M,480.60K,₱-4.24M,33.4,33.7,33.65,182
124,2024-05-31,33.65,-0.35,-1.03%,₱8.46M,252.90K,₱-2.91M,33.05,33.95,33.4,381
125,2024-05-30,34.0,-1.30,-3.68%,₱2.92M,85.40K,₱-1.64M,33.85,35.3,35.3,188
126,2024-05-29,35.3,-0.25,-0.70%,₱3.34M,94.60K,₱-2.22M,34.9,35.85,35.05,142
127,2024-05-28,35.55,0.05,+0.14%,₱7.05M,200.50K,₱-3.06M,34.65,35.55,35.5,237
128,2024-05-27,35.5,-0.20,-0.56%,₱888.45K,25.10K,₱-202.40K,35.2,35.8,35.8,85
129,2024-05-24,35.7,0.30,+0.85%,₱1.98M,55.90K,₱-894.63K,35.05,35.7,35.4,153
130,2024-05-23,35.4,0.20,+0.57%,₱2.16M,61.30K,₱-1.05M,35.0,35.55,35.55,179
131,2024-05-22,35.2,-0.60,-1.68%,₱2.86M,81.40K,₱-1.94M,34.9,35.75,35.75,199
132,2024-05-21,35.8,2.10,+6.23%,₱4.96M,141.90K,₱-2.17M,33.85,35.8,33.85,318
133,2024-05-20,33.7,0.05,+0.15%,₱6.67M,197.80K,₱-2.58M,33.65,33.8,33.65,217
134,2024-05-17,33.65,-0.65,-1.90%,₱3.62M,107.20K,₱-1.30M,33.6,34.3,34.3,182
135,2024-05-16,34.3,0.30,+0.88%,₱4.52M,132.00K,₱-2.04M,33.6,34.5,33.6,145
136,2024-05-15,34.0,-0.65,-1.88%,₱12.04M,358.30K,₱-6.10M,32.9,34.65,34.65,314
137,2024-05-14,34.65,0.05,+0.14%,₱10.22M,294.70K,₱-2.21M,34.6,35.0,35.0,148
138,2024-05-13,34.6,-2.20,-5.98%,₱5.93M,166.10K,₱-1.95M,34.6,36.75,36.75,214
139,2024-05-10,36.8,0.25,+0.68%,₱5.39M,147.60K,₱-1.92M,36.0,36.8,36.55,179
140,2024-05-09,36.55,-1.25,-3.31%,₱6.22M,170.40K,₱-2.65M,36.1,37.6,37.6,259
141,2024-05-08,37.8,-0.65,-1.69%,₱2.68M,70.80K,₱-756.05K,37.3,38.5,38.5,169
142,2024-05-07,38.45,0.54,+1.42%,₱44.05M,1.12M,₱-16.52M,37.9614,38.5966,37.9614,237
143,2024-05-06,37.9126,0.0977,+0.26%,₱9.01M,232.62K,₱-317.09K,37.8149,38.108,38.108,122
144,2024-05-03,37.8149,-1.0748,-2.76%,₱12.36M,317.46K,₱-2.50M,37.6683,39.0363,38.8897,253
145,2024-05-02,38.8897,1.2703,+3.38%,₱4.49M,114.21K,₱-1.01M,37.6194,39.0363,37.6194,77
146,2024-04-30,37.6194,-0.8306,-2.16%,₱21.73M,561.54K,₱2.98M,37.6194,38.4011,38.2546,241
147,2024-04-29,38.45,-1.95,-4.84%,₱20.27M,508.12K,₱-3.02M,37.1309,40.3554,40.3554,327
148,2024-04-26,40.4043,0.5375,+1.35%,₱621.24K,15.04K,₱-469.17K,40.0623,40.502,40.502,31
149,2024-04-25,39.8668,-0.6840,-1.69%,₱4.50M,109.91K,₱-2.79M,39.8668,40.9905,40.9905,190
150,2024-04-24,40.5508,0.4885,+1.22%,₱2.95M,71.33K,₱-1.46M,39.9645,40.5508,40.0623,68
151,2024-04-23,40.0623,-0.1954,-0.49%,₱2.32M,56.49K,₱-1.25M,39.8668,40.2577,40.2577,99
152,2024-04-22,40.2577,-0.2931,-0.72%,₱5.65M,137.65K,₱177.57K,39.9645,40.2577,40.0623,167
153,2024-04-19,40.5508,0.0000,0.00%,₱5.63M,136.52K,₱1.69M,39.9157,41.9188,40.5508,142
154,2024-04-18,40.5508,0.2931,+0.73%,₱3.37M,81.16K,₱-2.82M,40.3554,41.528,41.528,75
155,2024-04-17,40.2577,0.0000,0.00%,₱3.33M,80.44K,₱-524.91K,40.16,40.9905,40.2577,83
156,2024-04-16,40.2577,-2.2474,-5.29%,₱4.27M,101.62K,₱317.28K,40.16,42.2119,42.2119,194
157,2024-04-15,42.5051,0.3909,+0.93%,₱2.71M,62.73K,₱-589.54K,41.9188,42.7005,41.9677,102
158,2024-04-12,42.1142,0.0000,0.00%,₱3.09M,71.84K,₱22.64K,42.0654,42.8959,42.1142,102
159,2024-04-11,42.1142,-0.7817,-1.82%,₱10.12M,234.97K,₱6.09M,41.9677,42.8959,42.8959,99
160,2024-04-08,42.8959,-0.4886,-1.13%,₱2.64M,60.69K,₱-146.93K,41.9188,43.3845,43.3845,140
161,2024-04-05,43.3845,-0.5863,-1.33%,₱5.89M,131.30K,₱1.17M,43.3845,44.0196,44.0196,190
162,2024-04-04,43.9708,-0.0488,-0.11%,₱10.00M,221.87K,₱3.25M,43.9708,44.4593,44.0196,177
163,2024-04-03,44.0196,-0.0489,-0.11%,₱13.72M,304.77K,₱6.63M,43.7753,44.1662,44.0685,246
164,2024-04-02,44.0685,-0.1466,-0.33%,₱7.13M,158.22K,₱1.28M,43.9219,44.3616,44.3616,218
165,2024-04-01,44.2151,0.2443,+0.56%,₱2.76M,61.10K,₱-65.14K,44.0685,44.4593,44.0685,127
166,2024-03-27,43.9708,0.6352,+1.47%,₱14.91M,330.97K,₱-2.97M,43.4334,44.3128,43.4334,401
167,2024-03-26,43.3356,0.8794,+2.07%,₱9.15M,208.57K,₱-3.14M,42.5051,43.3356,42.5051,220
168,2024-03-25,42.4562,0.4397,+1.05%,₱5.36M,124.55K,₱234.32K,41.8699,42.4562,42.0165,166
169,2024-03-22,42.0165,0.0000,0.00%,₱20.95M,487.24K,₱3.05M,41.9188,42.1142,42.0165,265
170,2024-03-21,42.0165,0.0000,0.00%,₱8.00M,186.06K,₱-1.65M,42.0165,42.3585,42.3585,199
171,2024-03-20,42.0165,0.0000,0.00%,₱5.33M,123.93K,₱919.93K,42.0165,42.3097,42.3097,197
172,2024-03-19,42.0165,-0.1954,-0.46%,₱4.07M,94.56K,₱444.72K,42.0165,42.4562,42.2119,164
173,2024-03-18,42.2119,1.1725,+2.86%,₱2.57M,59.77K,₱-90.64K,41.1371,42.3097,41.3325,166
174,2024-03-15,41.0394,0.5863,+1.45%,₱3.01M,72.25K,₱1.36M,40.1111,41.0394,40.4043,163
175,2024-03-14,40.4531,0.6840,+1.72%,₱2.94M,71.84K,₱-845.72K,39.5737,40.4531,39.7691,144
176,2024-03-13,39.7691,0.6351,+1.62%,₱2.66M,65.81K,₱-1.56M,39.1828,39.8668,39.476,128
177,2024-03-12,39.134,-1.2214,-3.03%,₱7.23M,179.20K,₱-1.28M,39.0851,40.4043,40.4043,268
178,2024-03-11,40.3554,-0.5863,-1.43%,₱2.67M,64.78K,₱-593.00K,39.818,41.4302,40.9905,172
179,2024-03-08,40.9417,-1.0748,-2.56%,₱7.14M,169.48K,₱-623.56K,40.8928,42.0165,42.0165,264
180,2024-03-07,42.0165,-0.5374,-1.26%,₱4.60M,106.64K,₱-393.03K,42.0165,42.9448,42.9448,216
181,2024-03-06,42.5539,-0.4397,-1.02%,₱1.89M,43.29K,₱-683.57K,42.5539,43.1891,42.9936,129
182,2024-03-05,42.9936,-0.1955,-0.45%,₱8.74M,198.13K,₱-3.40M,42.9936,43.5799,43.2379,225
183,2024-03-04,43.1891,-0.3908,-0.90%,₱4.02M,90.57K,₱-2.55M,43.1402,43.6288,43.6288,277
184,2024-03-01,43.5799,-0.0977,-0.22%,₱4.48M,100.09K,₱-1.31M,43.4334,44.2151,44.2151,141
185,2024-02-29,43.6776,-0.4886,-1.11%,₱1.48M,32.95K,₱-367.54K,43.6776,44.1662,44.1662,136
186,2024-02-28,44.1662,-0.3420,-0.77%,₱4.01M,89.04K,₱-1.69M,43.6776,44.4105,44.4105,135
187,2024-02-27,44.5082,0.5863,+1.33%,₱5.76M,127.82K,₱-2.76M,43.3845,44.5082,43.9219,156
188,2024-02-26,43.9219,-0.0489,-0.11%,₱5.24M,116.57K,₱-925.20K,43.4822,43.9708,43.9708,163
189,2024-02-23,43.9708,0.1955,+0.45%,₱2.73M,61.00K,₱-1.98M,43.5311,43.9708,43.7753,157
190,2024-02-22,43.7753,0.0000,0.00%,₱2.25M,50.25K,₱-540.55K,43.4334,43.9708,43.9708,126
191,2024-02-21,43.7753,-0.3909,-0.89%,₱5.43M,120.66K,₱-3.55M,43.7753,44.3128,43.9708,176
192,2024-02-20,44.1662,0.2931,+0.67%,₱2.84M,63.04K,₱-1.42M,43.7753,44.2639,43.8731,128
193,2024-02-19,43.8731,0.0000,0.00%,₱1.34M,29.78K,₱-183.95K,43.8731,44.6059,44.1662,90
194,2024-02-16,43.8731,0.0000,0.00%,₱10.26M,228.22K,₱-2.31M,43.8242,44.7525,44.7525,267
195,2024-02-15,43.8731,0.0000,0.00%,₱2.97M,66.21K,₱-786.11K,43.7265,43.9708,43.9708,129
196,2024-02-14,43.8731,-0.0488,-0.11%,₱6.68M,148.70K,₱-3.36M,43.6288,43.9708,43.9219,91
197,2024-02-13,43.9219,-0.0489,-0.11%,₱7.45M,165.48K,₱-3.18M,43.8731,44.2151,43.9708,140
198,2024-02-12,43.9708,0.4397,+1.01%,₱6.14M,136.32K,₱-3.47M,43.5311,44.1662,44.1173,173
199,2024-02-08,43.5311,-0.6351,-1.44%,₱11.24M,249.51K,₱-843.34K,43.5311,44.4105,44.2151,232
200,2024-02-07,44.1662,-0.0977,-0.22%,₱11.18M,246.33K,₱-2.97M,43.8731,44.9479,44.1662,274
201,2024-02-06,44.2639,0.7817,+1.80%,₱14.72M,328.72K,₱-4.85M,43.0914,44.2639,43.9708,212
202,2024-02-05,43.4822,-0.6840,-1.55%,₱3.46M,77.06K,₱-1.39M,43.4822,44.2151,44.1662,124
203,2024-02-02,44.1662,0.6840,+1.57%,₱14.07M,312.86K,₱-8.05M,43.4822,44.2151,43.8731,221
204,2024-02-01,43.4822,-0.1954,-0.45%,₱7.08M,158.32K,₱-2.57M,42.9936,43.9708,43.5799,179
205,2024-01-31,43.6776,0.0000,0.00%,₱9.48M,211.54K,₱-3.10M,43.3845,43.9708,43.8731,198
206,2024-01-30,43.6776,0.6840,+1.59%,₱12.92M,290.24K,₱-6.09M,42.7982,43.8731,42.9936,272
207,2024-01-29,42.9936,0.7817,+1.85%,₱9.22M,211.44K,₱-4.69M,42.1631,43.4334,42.2119,239
208,2024-01-26,42.2119,0.0488,+0.12%,₱8.25M,190.97K,₱-4.76M,42.1142,42.3585,42.1631,143
209,2024-01-25,42.1631,-0.2443,-0.58%,₱16.19M,374.77K,₱-2.98M,42.1631,42.5539,42.5539,231
210,2024-01-24,42.4074,-0.0977,-0.23%,₱6.43M,148.09K,₱-681.01K,42.3097,42.5539,42.5051,145
211,2024-01-23,42.5051,0.1466,+0.35%,₱9.06M,208.37K,₱-2.15M,42.2608,42.9448,42.3585,209
212,2024-01-22,42.3585,-0.1466,-0.34%,₱9.29M,213.18K,₱-2.77M,42.3097,43.5799,42.5051,205
213,2024-01-19,42.5051,-0.7817,-1.81%,₱17.28M,394.42K,₱-3.54M,42.4074,43.3845,43.3845,332
214,2024-01-18,43.2868,-0.4397,-1.01%,₱7.79M,175.21K,₱-3.53M,43.1891,43.7265,43.7265,179
215,2024-01-17,43.7265,-0.2443,-0.56%,₱16.45M,366.69K,₱-5.00M,43.6288,43.9708,43.9708,251
216,2024-01-16,43.9708,0.0000,0.00%,₱2.89M,64.27K,₱-1.19M,43.8242,44.2639,43.9219,140
217,2024-01-15,43.9708,0.6352,+1.47%,₱13.44M,300.06K,₱1.15M,43.2868,44.1173,43.2868,330
218,2024-01-12,43.3356,-0.5375,-1.23%,₱16.51M,369.25K,₱-3.72M,43.3356,44.4105,44.4105,322
219,2024-01-11,43.8731,0.0000,0.00%,₱26.48M,588.46K,₱-4.59M,43.8242,44.8502,44.0196,311
220,2024-01-10,43.8731,-1.1237,-2.50%,₱273.49M,5.94M,₱-5.57M,43.8242,45.1433,45.0456,449
221,2024-01-09,44.9968,-0.8794,-1.92%,₱18.34M,397.80K,₱-4.84M,44.6059,45.925,45.8762,345
222,2024-01-08,45.8762,0.0977,+0.21%,₱21.09M,447.74K,₱-5.40M,45.7296,46.3647,45.7785,221
223,2024-01-05,45.7785,-0.5374,-1.16%,₱26.99M,575.77K,₱-1.66M,45.241,46.3647,46.3647,554
224,2024-01-04,46.3159,-1.1725,-2.47%,₱15.74M,331.58K,₱-3.55M,46.1693,47.4884,47.4884,385
225,2024-01-03,47.4884,-0.4397,-0.92%,₱589.32K,12.08K,₱-199.65K,47.4884,47.977,47.977,50
226,2024-01-02,47.9281,-1.2703,-2.58%,₱2.71M,54.83K,₱-884.11K,47.4884,49.1496,49.1496,140
227,2023-12-29,49.1984,0.3908,+0.80%,₱7.30M,145.32K,₱-369.47K,48.5633,49.2473,48.8564,177
228,2023-12-28,48.8076,0.3909,+0.81%,₱6.74M,136.22K,₱-1.47M,47.3907,48.8076,48.4167,231
229,2023-12-27,48.4167,0.0000,0.00%,₱7.46M,150.54K,₱-140.02K,48.1724,48.7587,48.7587,133
