,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
168,2024-03-25,106.0,1.00,+0.95%,₱4.85M,45.96K,₱568.93K,105.0,106.0,105.4,197
169,2024-03-22,105.0,1.50,+1.45%,₱8.30M,79.24K,₱-76.51K,102.5,105.0,103.5,212
170,2024-03-21,103.5,2.00,+1.97%,₱5.74M,55.70K,₱231.49K,101.7,103.5,102.0,240
171,2024-03-20,101.5,0.10,+0.10%,₱4.17M,40.79K,₱-548.10K,101.5,103.4,102.0,325
172,2024-03-19,101.4,-1.60,-1.55%,₱8.33M,81.64K,₱-1.92M,101.4,103.5,103.5,489
173,2024-03-18,103.0,-2.00,-1.90%,₱5.89M,56.56K,₱-243.38K,103.0,105.0,105.0,296
174,2024-03-15,105.0,3.90,+3.86%,₱116.36M,1.11M,₱3.58M,101.3,105.0,102.1,446
175,2024-03-14,101.1,-0.40,-0.39%,₱17.54M,172.96K,₱-4.49M,101.1,102.3,101.5,601
176,2024-03-13,101.5,-0.10,-0.10%,₱9.46M,93.16K,₱-4.36M,101.2,103.2,102.0,719
177,2024-03-12,101.6,-1.60,-1.55%,₱17.85M,174.89K,₱-8.57M,101.6,104.0,103.4,652
178,2024-03-11,103.2,0.20,+0.19%,₱6.33M,61.24K,₱-3.11M,102.8,104.7,103.1,435
179,2024-03-08,103.0,-0.30,-0.29%,₱9.23M,89.81K,₱58.34K,102.5,103.0,103.0,588
180,2024-03-07,103.3,-0.50,-0.48%,₱9.74M,94.46K,₱-2.94M,102.8,103.9,103.9,449
181,2024-03-06,103.8,0.80,+0.78%,₱12.89M,124.79K,₱629.98K,102.7,103.8,103.2,528
182,2024-03-05,103.0,-0.50,-0.48%,₱8.84M,85.78K,₱2.47M,102.5,103.6,103.5,431
183,2024-03-04,103.5,-0.50,-0.48%,₱6.80M,65.49K,₱771.86K,103.5,104.2,104.2,370
184,2024-03-01,104.0,1.90,+1.86%,₱7.97M,76.57K,₱-1.12M,102.5,104.7,102.5,276
185,2024-02-29,102.1,-1.10,-1.07%,₱21.65M,210.01K,₱-1.24M,102.1,105.0,104.0,433
