,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
32,2024-10-14,959.0,-6.00,-0.62%,₱228.12M,236.08K,₱-112.08M,959.0,980.0,966.5,2.13K
33,2024-10-11,965.0,-14.00,-1.43%,₱160.13M,165.42K,₱-30.86M,962.5,989.5,989.5,1.67K
34,2024-10-10,979.0,4.00,+0.41%,₱112.82M,115.14K,₱31.62M,977.0,990.0,977.0,822
35,2024-10-09,975.0,-23.00,-2.30%,₱195.32M,199.06K,₱-61.76M,975.0,994.5,990.0,1.55K
36,2024-10-08,998.0,-2.00,-0.20%,₱331.46M,333.40K,₱-57.06M,977.0,1005.0,989.0,2.39K
37,2024-10-07,1000.0,5.00,+0.50%,₱490.24M,489.91K,₱126.74M,989.0,1007.0,989.0,3.07K
38,2024-10-04,995.0,12.00,+1.22%,₱287.85M,289.96K,₱142.20M,980.0,995.0,987.5,2.86K
39,2024-10-03,983.0,-4.00,-0.41%,₱223.45M,226.40K,₱4.55M,976.5,994.0,987.0,2.57K
40,2024-10-02,987.0,10.00,+1.02%,₱194.36M,196.71K,₱106.92M,977.5,996.0,980.0,1.67K
41,2024-10-01,977.0,21.00,+2.20%,₱186.37M,190.68K,₱57.87M,963.0,985.0,963.0,2.16K
42,2024-09-30,956.0,-40.00,-4.02%,₱457.81M,473.83K,₱-20.44M,956.0,995.0,995.0,2.14K
43,2024-09-27,996.0,1.00,+0.10%,₱698.63M,701.40K,₱165.58M,990.0,998.5,996.0,1.80K
44,2024-09-26,995.0,0.00,0.00%,₱349.88M,351.43K,₱117.92M,991.0,999.0,995.0,2.30K
45,2024-09-25,995.0,0.00,0.00%,₱521.02M,523.98K,₱154.37M,965.5,997.5,995.0,3.03K
46,2024-09-24,995.0,4.00,+0.40%,₱920.92M,925.02K,₱558.47M,990.0,1005.0,991.0,3.13K
47,2024-09-23,991.0,21.00,+2.16%,₱301.35M,304.29K,₱161.68M,983.0,994.0,985.0,2.56K
48,2024-09-20,970.0,6.00,+0.62%,₱724.01M,736.76K,₱249.95M,970.0,994.0,970.0,3.66K
49,2024-09-19,964.0,-1.00,-0.10%,₱506.67M,520.63K,₱148.64M,961.0,984.0,964.0,4.29K
50,2024-09-18,965.0,-5.00,-0.52%,₱470.11M,482.15K,₱247.24M,965.0,984.0,970.0,3.76K
51,2024-09-17,970.0,21.50,+2.27%,₱365.29M,377.99K,₱229.98M,950.0,973.5,950.0,2.73K
52,2024-09-16,948.5,8.50,+0.90%,₱140.44M,147.98K,₱69.27M,940.0,955.0,940.0,1.16K
53,2024-09-13,940.0,20.00,+2.17%,₱368.49M,393.50K,₱218.87M,927.5,940.0,929.0,2.02K
54,2024-09-12,920.0,14.00,+1.55%,₱235.38M,255.24K,₱136.54M,906.0,930.0,906.0,2.45K
55,2024-09-11,906.0,-2.00,-0.22%,₱321.48M,353.87K,₱47.31M,905.0,920.0,915.5,1.63K
56,2024-09-10,908.0,-12.00,-1.30%,₱467.28M,509.74K,₱118.12M,908.0,926.0,919.0,3.55K
57,2024-09-09,920.0,11.50,+1.27%,₱296.36M,323.16K,₱47.23M,901.0,922.0,910.5,2.70K
58,2024-09-06,908.5,8.50,+0.94%,₱264.01M,291.61K,₱11.20M,897.5,913.0,900.0,1.25K
59,2024-09-05,900.0,0.00,0.00%,₱373.18M,414.72K,₱-49.65M,897.0,905.0,900.0,1.02K
60,2024-09-04,900.0,-4.50,-0.50%,₱272.01M,302.28K,₱-15.27M,886.0,904.0,894.0,1.63K
61,2024-09-03,904.5,9.00,+1.01%,₱269.09M,297.73K,₱45.22M,898.0,908.5,898.5,2.16K
62,2024-09-02,895.5,10.50,+1.19%,₱382.86M,427.91K,₱5.48M,890.0,897.0,895.0,1.85K
63,2024-08-30,885.0,-19.00,-2.10%,₱1.27B,1.43M,₱-461.90M,885.0,910.0,910.0,4.20K
